artists,duration_ms,explicit,id,key,modified_query,name,num_weeks,popularity,release_date,search_query,uri
,216093.0,False,,Luke Bryan,,"Sunrise, Sunburn, Sunset",1,,2017-12-08,"luke bryan sunrise, sunburn, sunset",spotify:track:53yTYusPQJ1AApL1hi0Dnc
,193200.0,False,,Luke Combs,,Beautiful Crazy,4,,2018-06-01,luke combs beautiful crazy,spotify:track:2rxQMGVafnNaRaXlRMWPde
,222533.0,False,,Luke Combs,,Hurricane,22,,2017-06-02,luke combs hurricane,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1
,198880.0,False,,Luke Combs,,Must've Never Met You,1,,2018-06-01,luke combs must've never met you,spotify:track:6ojicjDYUUoeE1tdSvfFo4
,221800.0,False,,Luke Combs,,One Number Away,16,,2017-06-02,luke combs one number away,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4
,240760.0,False,,Luke Combs,,When It Rains It Pours,20,,2017-06-02,luke combs when it rains it pours,spotify:track:1mMLMZYXkMueg65jRRWG1l
,223846.0,False,,MAX,,Lights Down Low,27,,2016-04-08,max lights down low,spotify:track:5A6BJLZArq1MPjsnmcuk5f
,199973.0,False,,"Machine Gun Kelly, Hailee Steinfeld",,At My Best (feat. Hailee Steinfeld),8,,2017-05-12,machine gun kelly at my best,spotify:track:77lGafvlU68CeHgB2pkHC9
,243597.0,False,,Jason Gordon,,Bad Things - (Machine Gun Kelly x Camila Cabello x Cover Version),10,,2017-01-25,machine gun kelly x camila cabello bad things,spotify:track:3XjqLgDutxuGWZlZU1yisE
,202804.0,False,,"Machine Gun Kelly, X Ambassadors, Bebe Rexha",,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",4,,2017-11-18,"machine gun kelly, x ambassadors home",spotify:track:0OI7AFifLSoGzpb8bdBLLV
,220454.0,True,,"Macklemore, Skylar Grey",,Glorious (feat. Skylar Grey),19,,2017-09-22,macklemore glorious,spotify:track:0CokSRCu5hZgPxcZBaEzVE
,240506.0,False,,"Macklemore, Kesha",,Good Old Days (feat. Kesha),19,,2017-09-22,macklemore good old days,spotify:track:2Za1AlJNvksouPPWbXpR2X
,225849.0,False,,"Major Lazer, Travis Scott, Camila Cabello, Quavo",,Know No Better,3,,2017-06-01,major lazer know no better,spotify:track:6BKeNWeUqxmvQ09Gxd3ZGX
,203180.0,True,,"Major Lazer, PARTYNEXTDOOR, Nicki Minaj",,Run Up,1,,2017-01-26,major lazer run up,spotify:track:0SujigeT7cxuxBfhN3eOcp
,230000.0,False,,Maluma,,Felices los 4,20,,2018-05-18,maluma felices los 4,spotify:track:1RouRzlg8OKFeqc6LvdxmB
,211767.0,False,,Maren Morris,,80s Mercedes,2,,2017-03-17,maren morris 80s mercedes,spotify:track:58spuRyMUsjKHQHEGwLC99
,220387.0,False,,"Maren Morris, Vince Gill",,Dear Hate,1,,2017-10-03,maren morris dear hate,spotify:track:7zOoHxDt1duHL8czY7o7ab
,196421.0,False,,Maren Morris,,I Could Use a Love Song,20,,2017-03-17,maren morris i could use a love song,spotify:track:09iyGiljLWRYXdRazFkdtJ
,241106.0,False,,Mariah Carey,,All I Want for Christmas Is You,4,,1994,mariah carey all i want for christmas is you,spotify:track:0bYg9bo50gSsH3LtXe2SQn
,288826.0,False,,Mariah Carey,,I Don't Wanna Cry,1,,1990-06-12,mariah carey i don't,spotify:track:1hFtJ5rV3aAm58ErijHdFO
,197773.0,False,,Marian Hill,,Down,15,,2016-06-24,marian hill down,spotify:track:5eCkuGPZNl4mISFNPgr3Dd
,234308.0,True,,"Maroon 5, Future",,Cold (feat. Future),20,,2018-06-15,maroon 5 cold,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr
,214265.0,False,,"Maroon 5, Kendrick Lamar",,Don't Wanna Know (feat. Kendrick Lamar),11,,2018-06-15,maroon 5 don't wanna know,spotify:track:1nueTG77MzNkJTKQ0ZdGzT
,235545.0,True,,"Maroon 5, Cardi B",,Girls Like You (feat. Cardi B),6,,2018-05-30,maroon 5 girls like you,spotify:track:6FRLCMO5TUHTexlWo8ym1W
,190642.0,False,,Maroon 5,,Wait,24,,2018-06-15,maroon 5 wait,spotify:track:6AvfZXpbb6r35DfF7gHPRq
,199849.0,False,,"Maroon 5, SZA",,What Lovers Do (feat. SZA),21,,2018-06-15,maroon 5 what lovers do,spotify:track:2j5hsQvApottzvTn4pFJWF
,273802.0,False,,Marshmello,,Alone,1,,2016-05-13,marshmello alone,spotify:track:12mGwph2YzDIlChtq3EdXP
,202620.0,True,,"Marshmello, Anne-Marie",,FRIENDS,21,,2018-02-09,marshmello friends,spotify:track:08bNPGLD8AhKpnnERrAc6G
,180822.0,False,,"Marshmello, Khalid",,Silence,22,,2017-08-11,marshmello silence,spotify:track:7vGuf3Y35N4wmASOKLUVVU
,216419.0,False,,"Martin Garrix, Khalid",,Ocean (feat. Khalid),1,,2018-06-15,martin garrix ocean,spotify:track:3nc420PXjTdBV5TN0gCFkS
,220883.0,False,,"Martin Garrix, Dua Lipa",,Scared to Be Lonely,14,,2017-01-27,martin garrix scared to be lonely,spotify:track:3ebXMykcMXOcLeJ9xZ17XH
,192520.0,False,,Mason Ramsey,,Famous,2,,2018-07-20,mason ramsey famous,spotify:track:1lasE4yXQmZ5mwWdGQGn8E
,282666.0,True,,Meek Mill,,1942 Flows,1,,2017-07-21,meek mill 1942 flows,spotify:track:7sLDnUauivS2vN6Z9EfUJT
,257853.0,False,,"Meek Mill, Lil Uzi Vert",,F**k That Check Up (feat. Lil Uzi Vert),1,,2017-07-21,meek mill f**k that check up,spotify:track:7KmguHS8eVmZOpdpg0gnv2
,250466.0,True,,Meek Mill,,Heavy Heart,1,,2017-08-04,meek mill heavy heart,spotify:track:1QiwdLAzAnzmiwvoGMXM7b
,211684.0,True,,Meek Mill,,Issues,1,,2017-07-21,meek mill issues,spotify:track:1GOuHB20lqVyxv3GdxovPY
,227956.0,True,,"Meek Mill, Young Thug",,We Ball (feat. Young Thug),1,,2017-08-04,meek mill we ball,spotify:track:4iDtAYDLJWM2TrTERKPvFq
,205373.0,True,,"Meek Mill, Chris Brown, Ty Dolla $ign",,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),13,,2017-07-21,meek mill whatever you need,spotify:track:6yMxfx9wpiuhhdb8vHDVMu
,205373.0,True,,"Meek Mill, Chris Brown, Ty Dolla $ign",,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,,2017-07-21,meek mill wins & losses,spotify:track:6yMxfx9wpiuhhdb8vHDVMu
,152862.0,False,,Meghan Trainor,,NO EXCUSES,12,,2018-03-01,meghan trainor no excuses,spotify:track:7fCNUWi6uflDTQ08srxMZk
,261733.0,True,,"Metro Boomin, Offset, Drake",,No Complaints,5,,2017-06-23,metro boomin no complaints,spotify:track:6kig1UFggPUyZBCvXD3Wod
,176986.0,False,,Michael Ray,,Think A Little Less,11,,2015-08-07,michael ray think a little less,spotify:track:4JjIIBNoho0V2gZjH4nEzR
,220800.0,False,,Midland,,Drinkin' Problem,20,,2017-09-22,midland drinkin' problem,spotify:track:1vBpwxsLVwaR4evBIaFmqD
,287992.0,True,,Migos,,Auto Pilot,1,,2018-01-26,migos auto pilot,spotify:track:4Kw3CztmD15X1QGDnnHmLD
,251858.0,True,,"Migos, 21 Savage",,BBO (Bad Bitches Only),2,,2018-01-26,migos bbo (bad bitches only),spotify:track:4BHzHISX21PYwGXiBEUQ70
,343150.0,True,,"Migos, Lil Uzi Vert",,Bad and Boujee (feat. Lil Uzi Vert),25,,2017-01-27,migos bad and boujee,spotify:track:4Km5HrUvYTaSUfiSGPJeQR
,259340.0,True,,"Migos, Gucci Mane",,CC,1,,2018-01-26,migos cc,spotify:track:35ffVv9x4mtzBh5rF1K9sP
,232705.0,True,,Migos,,Call Casting,1,,2017-01-27,migos call casting,spotify:track:0jOfl1nZf6sVBTG08Q4brn
,276147.0,True,,"Migos, Drake",,Walk It Talk It,1,,2018-01-26,migos culture,spotify:track:6n4U3TlzUGhdSFbUUhTvLP
,214586.0,True,,"Migos, Marshmello",,Danger (with Migos & Marshmello),1,,2017-12-08,migos danger,spotify:track:0nhVrTiCGiGRCoZOJiWzm1
,315185.0,True,,Migos,,Emoji A Chain,1,,2018-01-26,migos emoji a chain,spotify:track:0G9rmRmQDFk9O2tzZLyRkc
,181318.0,True,,Migos,,Gang Gang,1,,2018-01-26,migos gang gang,spotify:track:6RKkHI2fkmgZq7uQPPav8f
,257545.0,True,,Migos,,Get Right Witcha,1,,2017-01-27,migos get right witcha,spotify:track:76Y0gxtTxN0FyDCYh5qYQj
,255849.0,True,,Migos,,Higher We Go - Intro,1,,2018-01-26,migos higher we go (intro),spotify:track:43dOwOq0mB4i6j4SpcSkqC
,363934.0,True,,"Migos, Travis Scott",,Kelly Price (feat. Travis Scott),2,,2017-01-27,migos kelly price,spotify:track:204U3zjm9kkzX25Pr4Rdld
,255378.0,True,,Migos,,Narcos,9,,2018-01-26,migos narcos,spotify:track:0wbnC9AUenxp613TYaJsGK
,233880.0,True,,"Migos, Post Malone",,Notice Me,5,,2018-01-26,migos notice me,spotify:track:3OnOomd79OjqSYHchCQ6ht
,304041.0,True,,"Migos, Gucci Mane",,Slippery (feat. Gucci Mane),21,,2017-01-27,migos slippery,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE
,190288.0,True,,Migos,,Stir Fry,20,,2018-01-26,migos stir fry,spotify:track:2UVbBKQOdFAekPTRsnkzcf
,293137.0,True,,Migos,,Supastars,1,,2018-01-26,migos supastars,spotify:track:7yt6eiZQCkVFEzwGp4Pbor
,242407.0,True,,Migos,,T-Shirt,23,,2017-01-27,migos t-shirt,spotify:track:7KOlJ92bu51cltsD9KU5I7
,276147.0,True,,"Migos, Drake",,Walk It Talk It,22,,2018-01-26,migos walk it talk it,spotify:track:6n4U3TlzUGhdSFbUUhTvLP
,202834.0,True,,"Migos, Travis Scott, Ty Dolla $ign, Big Sean",,White Sand,1,,2018-01-26,migos white sand,spotify:track:2KokOIKdw4zZutDil85Ugh
,303076.0,True,,"Migos, Nicki Minaj, Cardi B",,MotorSport,21,,2018-01-26,"migos, nicki minaj motorsport",spotify:track:4wFjTWCunQFKtukqrNijEt
,259333.0,True,,"Miguel, Travis Scott",,Sky Walker (feat. Travis Scott),25,,2017-12-01,miguel sky walker,spotify:track:5WoaF1B5XIEnWfmb5NZikf
,231906.0,False,,Miley Cyrus,,Malibu,15,,2017-09-29,miley cyrus malibu,spotify:track:1UZOjK1BwmwWU14Erba9CZ
,231906.0,False,,Miley Cyrus,,Malibu,1,,2017-09-29,miley cyrus younger now,spotify:track:1UZOjK1BwmwWU14Erba9CZ
,259279.0,False,,Miranda Lambert,,Tin Man,1,,2016-11-18,miranda lambert tin man,spotify:track:4ckQIgBy1gVeevf7UAereE
,213120.0,True,,"Missy Elliott, Lamb",,I'm Better (feat. Lamb),1,,2017-01-27,missy elliott i'm better,spotify:track:2Kf9fwIOwZwd6Aw7OxfkF0
,213183.0,False,,Morgan Evans,,Kiss Somebody,1,,2018-10-12,morgan evans kiss somebody,spotify:track:4f3fb3alVLFc8Ga4ncpg7x
,198120.0,False,,"Morgan Wallen, Florida Georgia Line",,Up Down (feat. Florida Georgia Line),15,,2018-04-27,morgan wallen up down,spotify:track:3EWMoDIm6lzuR0zQKtuCJX
,219706.0,True,,"N.E.R.D, Rihanna, Pharrell Williams",,Lemon,21,,2017-12-15,n*e*r*d lemon,spotify:track:4PpuH4mxL0rD35mOWaLoKS
,195053.0,True,,"NAV, Travis Scott",,Champion (feat. Travis Scott),1,,2018-05-18,nav champion,spotify:track:6nO3tr47nr2P7f3hXb8JIo
,228080.0,True,,"NAV, Lil Uzi Vert",,Wanted You (feat. Lil Uzi Vert),7,,2017-11-03,nav wanted you,spotify:track:790MhTXPFrYkrqCKvpg4t1
,212120.0,False,,NF,,Let You Down,27,,2017-10-06,nf let you down,spotify:track:52okn5MNA47tk87PeZJLEL
,183826.0,False,,NF,,NO NAME,1,,2018-01-19,nf no name,spotify:track:7hdw5gAGMyyn9z0XgfTv1j
,192160.0,False,,Nat King Cole,,The Christmas Song (Merry Christmas To You),3,,1962,nat king cole the christmas song (merry christmas to you),spotify:track:4PS1e8f2LvuTFgUs1Cn3ON
,231375.0,False,,Hit The Button Karaoke,,Criminal (Originally Performed by Natti Natasha X Ozuna) - Karaoke Instrumental Version,3,,2018-02-15,natti natasha x ozuna criminal,spotify:track:08Zs7WozVFhEKiD7yrHwYq
,188174.0,False,,Niall Horan,,Slow Hands,31,,2017-10-20,niall horan slow hands,spotify:track:2cOUlop2ZakjOKe4WinesN
,232852.0,False,,Niall Horan,,This Town,4,,2017-10-20,niall horan this town,spotify:track:0qvzXomUDJVaUboy2wMfiS
,223043.0,True,,Niall Horan,,Too Much To Ask,11,,2017-10-20,niall horan too much to ask,spotify:track:39jXnbACjiaiTwwhsr5sY5
,214760.0,False,,"Nick Jonas, Nicki Minaj",,Bom Bidi Bom,1,,2017-02-10,nick jonas bom bidi bom,spotify:track:4PxDHEEyHgYC6NUgqMtDFy
,191699.0,True,,Nicki Minaj,,Barbie Tingz,4,,2018-04-12,nicki minaj barbie tingz,spotify:track:2qsQ8eVDPmobZpvDxQCVQu
,189533.0,True,,"Nicki Minaj, Ariana Grande",,Bed (feat. Ariana Grande),3,,2018-08-10,nicki minaj bed,spotify:track:3L4GsGLgxpHieVQH86H8bv
,295653.0,True,,"Nicki Minaj, Lil Wayne",,Changed It,1,,2017-03-09,nicki minaj changed it,spotify:track:63NTlJWNS65JjsE3QJYr20
,191600.0,True,,Nicki Minaj,,Chun-Li,13,,2018-08-10,nicki minaj chun-li,spotify:track:1e4rwBPVI32vZtTJu7mJ4J
,229573.0,True,,Nicki Minaj,,Regret In Your Tears,1,,2017-03-09,nicki minaj regret in your tears,spotify:track:0j8zLbIueSkVqB3Tl6PsjA
,192600.0,True,,"Nicki Minaj, Lil Wayne",,Rich Sex (feat. Lil Wayne),1,,2018-08-10,nicki minaj rich sex,spotify:track:2D1MK9oaxy7axXggy3iVbp
,272453.0,True,,"Nicki Minaj, Drake, Lil Wayne",,No Frauds,7,,2017-03-10,"nicki minaj, drake no frauds",spotify:track:7KcGEssn7BnJdTgildK5y0
,219506.0,False,,Nicky Jam,,El Amante,15,,2017-01-20,nicky jam el amante,spotify:track:3umS4y3uQDkqekNjVpiRUs
,173627.0,False,,"Nicky Jam, J Balvin",,X,18,,2018-03-02,nicky jam x j balvin x,spotify:track:39N9RPD9MRb5WmoLzNzPeA
,242081.0,False,,"Noah Cyrus, Labrinth",,Make Me (Cry),8,,2016-11-15,noah cyrus make me (cry),spotify:track:2BrzlUj1u1CtvaJDGIKpsP
,147986.0,True,,"Offset, Metro Boomin",,Nightmare,1,,2017-10-30,offset nightmare,spotify:track:7LAhKXDNWwq3CmnFP3UIOP
,172800.0,True,,"Offset, Metro Boomin",,Ric Flair Drip (& Metro Boomin),30,,2017-10-30,offset ric flair drip,spotify:track:7sO5G9EABYOXQKNPNiE9NR
,166573.0,False,,Old Dominion,,Hotel Key,1,,2017-08-25,old dominion hotel key,spotify:track:33471tzU1VghDg9zNgGRpz
,176893.0,False,,Old Dominion,,No Such Thing as a Broken Heart,19,,2017-08-25,old dominion no such thing as a broken heart,spotify:track:0OlS52TmtK2gPaEtdmr7DN
,184080.0,False,,Old Dominion,,Written in the Sand,19,,2017-08-25,old dominion written in the sand,spotify:track:2A69wys3S9uiPSmn6UZWJn
,258000.0,False,,"Ozuna, Romeo Santos",,El Farsante - Remix,20,,2018-01-30,ozuna el farsante,spotify:track:7uYgVgRSgqluZclLS7wpp4
,269600.0,False,,P!nk,,What About Us,15,,2017-10-13,p!nk beautiful trauma,spotify:track:0Qh38w01QRXK6KHIv0e3hb
,269600.0,False,,P!nk,,What About Us,21,,2017-10-13,p!nk what about us,spotify:track:0Qh38w01QRXK6KHIv0e3hb
,202661.0,False,,PARTYNEXTDOOR,,Not Nice,5,,2016-08-12,partynextdoor not nice,spotify:track:4STaHtfguDMkWbPEo6Fwcx
,190946.0,False,,Panic! At The Disco,,High Hopes,2,,2018-06-22,panic! at the disco high hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom
,189186.0,False,,Panic! At The Disco,,Say Amen (Saturday Night),3,,2018-06-22,panic! at the disco say amen (saturday night),spotify:track:76vMKwFtdDDCLcM6zXybjB
,182693.0,False,,Paramore,,Hard Times,1,,2017-05-12,paramore hard times,spotify:track:0w5Bdu51Ka25Pf3hojsKHh
,202853.0,False,,"Pharrell Williams, Camila Cabello",,Sangria Wine,1,,2018-05-18,pharrell williams x camila cabello sangria wine,spotify:track:6XlSyYFTU1nodeWwwzVgTV
,181812.0,True,,Playboi Carti,,Magnolia,20,,2017-04-14,playboi carti magnolia,spotify:track:1e1JKLEDKP7hEQzJfNAgPl
,153800.0,True,,"Playboi Carti, Lil Uzi Vert",,Shoota (feat. Lil Uzi Vert),4,,2018-05-11,playboi carti shoota,spotify:track:2BJSMvOGABRxokHKB0OI8i
,235535.0,True,,"Playboi Carti, Lil Uzi Vert",,wokeuplikethis*,10,,2017-04-14,playboi carti wokeuplikethis*,spotify:track:59J5nzL1KniFHnU120dQzt
,231673.0,True,,"Plies, Kodak Black",,Real Hitta (feat. Kodak Black),1,,2017-05-12,plies real hitta,spotify:track:1fnRwgZLgAYMM1dVL1oqwG
,174653.0,True,,Plies,,Rock,5,,2018-03-16,plies rock,spotify:track:0QVISdPWRllAmoDBG3DEHU
,245604.0,True,,PnB Rock,,Selfish,7,,2017-01-13,pnb rock selfish,spotify:track:2xbI8Vmyv3TkpTdywpPyNw
,163253.0,False,,Portugal. The Man,,Feel It Still,44,,2017-06-16,portugal. the man feel it still,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
,211426.0,True,,Post Malone,,92 Explorer,3,,2018-04-27,post malone 92 explorer,spotify:track:1D2L6MefbXon28PzIk9I3r
,206266.0,True,,"Post Malone, Nicki Minaj",,Ball For Me (feat. Nicki Minaj),10,,2018-04-27,post malone ball for me,spotify:track:6IaieqiCVvsNvEt6Y7yOFa
,231266.0,True,,Post Malone,,Better Now,10,,2018-04-27,post malone better now,spotify:track:7dt6x5M1jzdTEt8oCbisTK
,261800.0,False,,Post Malone,,Blame It On Me,2,,2018-04-27,post malone blame it on me,spotify:track:1ZemPoaj7LBj1RAQrb89EC
,227533.0,True,,Post Malone,,Candy Paint,20,,2018-04-27,post malone candy paint,spotify:track:32lItqlMi4LBhb4k0BaSaC
,220293.0,True,,"Post Malone, Quavo",,Congratulations,45,,2016-12-09,post malone congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
,179613.0,True,,Post Malone,,Go Flex,10,,2016-12-09,post malone go flex,spotify:track:5yuShbu70mtHXY0yLzCQLQ
,223346.0,True,,Post Malone,,I Fall Apart,29,,2016-12-09,post malone i fall apart,spotify:track:75ZvA4QfFiZvzhj2xkaWAh
,112013.0,False,,Post Malone,,Jonestown (Interlude),1,,2018-04-27,post malone jonestown (interlude),spotify:track:0R6Jlsq25eZB3Wftpxi3oF
,228226.0,True,,Post Malone,,Otherside,2,,2018-04-27,post malone otherside,spotify:track:4qWCFTuNnmGNdY4egtb4ZY
,246986.0,True,,Post Malone,,Over Now,3,,2018-04-27,post malone over now,spotify:track:09IOPhEh1OMe0HD9b36FJk
,221786.0,False,,Post Malone,,Paranoid,6,,2018-04-27,post malone paranoid,spotify:track:3fpVWegR6YOS1Yk5HSMYIq
,221440.0,True,,"Post Malone, Ty Dolla $ign",,Psycho (feat. Ty Dolla $ign),19,,2018-04-27,post malone psycho,spotify:track:3swc6WTsr7rl9DqQKQA55C
,206453.0,True,,Post Malone,,Rich & Sad,6,,2018-04-27,post malone rich & sad,spotify:track:2VdT56BGpdqNHUgOe1j5vc
,218146.0,True,,"Post Malone, 21 Savage",,rockstar (feat. 21 Savage),40,,2018-04-27,post malone rockstar,spotify:track:0e7ipj03S05BNilyu5bRzt
,212466.0,True,,"Post Malone, G-Eazy, YG",,Same Bitches (feat. G-Eazy & YG),3,,2018-04-27,post malone same bitches,spotify:track:688QpQAwqsLdBR6lr13wK1
,194560.0,True,,"Post Malone, Swae Lee",,Spoil My Night (feat. Swae Lee),5,,2018-04-27,post malone spoil my night,spotify:track:5VuxWXbt7XENQCtE9TzpTv
,204426.0,True,,Post Malone,,Stay,4,,2018-04-27,post malone stay,spotify:track:4H7WNRErSbONkM06blBoGc
,228146.0,True,,Post Malone,,Sugar Wraith,1,,2018-04-27,post malone sugar wraith,spotify:track:0MrRAUcB8AZiB9ue2VOBYe
,216746.0,True,,Post Malone,,Takin' Shots,3,,2018-04-27,post malone takin' shots,spotify:track:5ffntNJnJOeFv7b7DCd0Bw
,204360.0,True,,Post Malone,,Zack And Codeine,3,,2018-04-27,post malone zack and codeine,spotify:track:5lZZmityu9TAjNvSY6GLhR
,202120.0,True,,Pusha T,,If You Know You Know,1,,2018-05-25,pusha t if you know you know,spotify:track:6bGwKHXHNLmTy6yt147FPh
,170240.0,True,,Pusha T,,Infrared,1,,2018-05-25,pusha t infrared,spotify:track:6cpsixIHI63L0hwh3CwZg3
,166120.0,True,,Pusha T,,The Games We Play,1,,2018-05-25,pusha t the games we play,spotify:track:7iEoaTyBCqLaAwJnOP1BTn
,153266.0,True,,"Pusha T, Kanye West",,What Would Meek Do?,1,,2018-05-25,pusha t what would meek do?,spotify:track:5vnuJ8EopkP5dHukpOmT3L
,213613.0,True,,"Quality Control, Quavo, Lil Yachty",,Ice Tray,5,,2017-12-08,quavo ice tray,spotify:track:3wdfLVUhmX64lIyWIIEW8s
,176075.0,False,,Queen Naija,,Karma,1,,2018-06-29,queen naija karma,spotify:track:3qmm9AdG0TnShv0drgXNIQ
,219135.0,False,,Queen Naija,,Medicine,5,,2018-06-08,queen naija medicine,spotify:track:4lFfMRH0YH4pW5gczTDbNC
,291893.0,True,,"Rae Sremmurd, Gucci Mane",,Black Beatles,7,,2016-08-12,rae sremmurd black beatles,spotify:track:6fujklziTHa8uoM5OQSfIo
,193510.0,True,,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",,CLOSE (feat. Travis Scott) - From SR3MM,1,,2018-05-04,rae sremmurd close,spotify:track:1oUudyBYVGMIC8JXeIsFzq
,204787.0,True,,"Rae Sremmurd, Swae Lee, Slim Jxmmi",,Perplexing Pegasus - From SR3MM,3,,2018-05-04,rae sremmurd perplexing pegasus,spotify:track:1ung2kajpw24AaHjBtPY3j
,332300.0,True,,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",,Powerglide (feat. Juicy J) - From SR3MM,17,,2018-05-04,rae sremmurd powerglide,spotify:track:1BuZAIO8WZpavWVbbq3Lci
,208120.0,True,,Rae Sremmurd,,Swang,20,,2016-08-12,rae sremmurd swang,spotify:track:6mapJIPnQ23RTAevUoE0DL
,200186.0,False,,Rag'n'Bone Man,,Human,7,,2017-02-10,rag'n'bone man human,spotify:track:58zsLZPvfflaiIbNWoA22O
,206826.0,False,,Rascal Flatts,,Yours If You Want It,10,,2017-05-19,rascal flatts yours if you want it,spotify:track:4D4xJ4LyDXBWIf9thFSMAJ
,213577.0,False,,Red Marlow,,I Pray - The Voice Performance,1,,2017-12-20,red marlow i pray,spotify:track:4cF4l5ShMLqMCFeabt8Xa6
,221653.0,False,,"Reik, Ozuna, Wisin",,Me Niego,3,,2018-02-16,reik me niego,spotify:track:6jA8JUuPCGYjFcgw0AoM5T
,155193.0,True,,"Ricegum, Alissa Violet",,Its Every Night Sis,1,,2017-06-09,ricegum its every night sis,spotify:track:15Uxmx6D6hW0gY5kc7bpqU
,191937.0,True,,"Rich The Kid, Kendrick Lamar",,New Freezer (feat. Kendrick Lamar),19,,2018-03-30,rich the kid new freezer,spotify:track:2EgB4n6XyBsuNUbuarr4eG
,175229.0,True,,Rich The Kid,,Plug Walk,20,,2018-03-30,rich the kid plug walk,spotify:track:1ZAyjvIk9YiD76yYy0TEG6
,275720.0,True,,"Rick Ross, Young Thug, Wale",,Trap Trap Trap,1,,2017-03-17,rick ross trap trap trap,spotify:track:1KZ0Xo6Mmeprp1Sw5xCHYz
,224000.0,True,,Rihanna,,Love On The Brain,16,,2016-01-28,rihanna love on the brain,spotify:track:2aksifNn5ph8igDOkPBA02
,206400.0,True,,Rihanna,,Sex With Me,2,,2016-01-28,rihanna sex with me,spotify:track:6WAxKNbZoGNzQTIvdMqkFs
,204700.0,False,,"Romeo Santos, Daddy Yankee, Nicky Jam",,Bella y Sensual,1,,2017-07-21,romeo santos bella y sensual,spotify:track:0ERbK7qVqveCaBWIiYCrl3
,239823.0,False,,Romeo Santos,,Héroe Favorito,1,,2017-07-21,romeo santos heroe favorito,spotify:track:6BdAwMv1YorLfkBWlE493X
,234828.0,False,,Romeo Santos,,Imitadora,1,,2017-07-21,romeo santos imitadora,spotify:track:6r46lnXFbE9fr2d3KNaGbe
,237506.0,True,,Russ,,Losin Control,19,,2017-05-05,russ losin control,spotify:track:4cxMGhkinTocPSVVKWIw0d
,216960.0,False,,Russell Dickerson,,Yours,19,,2017-10-13,russell dickerson yours,spotify:track:6RSNKGdv3nDTHqgw4bdzyF
,219306.0,True,,SOB X RBE,,Paramedic!,4,,2018-02-09,sob x rbe paramedic!,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA
,231253.0,True,,SZA,,Broken Clocks,4,,2017-06-09,sza broken clocks,spotify:track:2fXwCWkh6YG5zU1IyvQrbs
,275080.0,True,,"SZA, Travis Scott",,Love Galore (feat. Travis Scott),20,,2017-06-09,sza love galore,spotify:track:0q75NwOoFiARAVp4EXU4Bs
,272186.0,True,,SZA,,The Weekend,24,,2017-06-09,sza the weekend,spotify:track:6gU9OKjOE7ghfEd55oRO57
,193181.0,False,,Sage The Gemini,,Now and Later,1,,2017-07-21,sage the gemini now & later,spotify:track:08WPvDEsHvTFuB9w8tC2OS
,165386.0,False,,Sam Hunt,,Body Like A Back Road,41,,2017-02-01,sam hunt body like a back road,spotify:track:7mldq42yDuxiUNn08nvzHO
,213986.0,False,,Sam Hunt,,Downtown's Dead,2,,2018-05-16,sam hunt downtown's dead,spotify:track:5eFfsbjSouG8qOpg9ZqDl6
,221595.0,True,,Sam Smith,,Pray,2,,2017-11-03,sam smith pray,spotify:track:59ljpSFcgtfWJKS3vqG27R
,201000.0,False,,Sam Smith,,Too Good At Goodbyes,23,,2017-11-03,sam smith too good at goodbyes,spotify:track:3VlbOrM6nYPprVvzBZllE5
,267426.0,True,,"ScHoolboy Q, 2 Chainz, Saudi",,X (with 2 Chainz & Saudi),5,,2018-02-09,"schoolboy q, 2 chainz x",spotify:track:4LmAnpjlhWTahvRkYR8xJa
,238954.0,False,,Scotty McCreery,,Five More Minutes,19,,2017-05-05,scotty mccreery five more minutes,spotify:track:66IULVOTImQG2u0cJ3Ls04
,207904.0,False,,Selena Gomez,,Back To You - From 13 Reasons Why – Season 2 Soundtrack,8,,2018-05-10,selena gomez back to you,spotify:track:4hQ6UGyWQIGJmHSo0J88JW
,214647.0,False,,Selena Gomez,,Bad Liar,14,,2017-05-18,selena gomez bad liar,spotify:track:2fZQIJew3nkNe99s2PKzul
,186112.0,False,,"Selena Gomez, Gucci Mane",,Fetish (feat. Gucci Mane),12,,2017-07-13,selena gomez fetish,spotify:track:4lnAN2S1fcI0SjxEbksZVr
,195840.0,False,,"Shakira, Maluma",,Chantaje (feat. Maluma),7,,2017-05-26,shakira chantaje,spotify:track:6mICuAdrwEjh6Y6lroV2Kg
,226893.0,False,,Shakira,,Me Enamoré,2,,2017-05-26,shakira me enamore,spotify:track:4qknM1pQz53QOyfDVTjcM9
